gtt_id,word,pos,group
006134,grieve,v.,g
006135,grill,n.,g
006136,grille,n.,g
006137,grilled,adj.,g
006138,grim,adj.,g
006139,grimace,n.,g
006140,grime,n.,g
006141,grimly,adv.,g
006142,grimy,adj.,g
006143,grin,n.,g
006144,grind,v.,g
006145,grinder,n.,g
006146,grinding,adj.,g
006147,grip,vt.,g
006148,gripe,n.,g
006149,grisly,adj.,g
006150,grit,n.,g
006151,gritty,adj.,g
006152,grizzly,adj.,g
006153,groan,n.,g
006154,grocer,n.,g
006155,grocery,n.,g
006156,groggy,adj.,g
006157,groin,n.,g
006158,groom,n.,g
006159,groove,n.,g
006160,grope,v.,g
006161,gross,adj.,g
006162,grossly,adv.,g
006163,grotesque,adj.,g
006164,grotto,n.,g
006165,ground,n.,g
006166,grounding,n.,g
006167,groundwater,n.,g
006168,groundwork,n.,g
006169,group,n.,g
006170,grouping,n.,g
006171,grouse,n.,g
006172,grove,n.,g
006173,grow,vi.,g
006174,grower,n.,g
006175,growing,adj.,g
006176,growl,v.,g
006177,grown,adj.,g
006178,growth,n.,g
006179,grub,n.,g
006180,grudge,v.,g
006181,grudging,adj.,g
006182,grueling,n.,g
006183,gruesome,adj.,g
006184,gruff,adj.,g
006185,grumble,adj.,g
006186,grumpy,adj.,g
006187,grunt,vi.,g
006188,guarantee,n.,g
006189,guard,n.,g
006190,guarded,adj.,g
006191,guardian,n.,g
006192,gubernatorial,adj.,g
006193,guerrilla,n.,g
006194,guess,vt.,g
006195,guest,n.,g
006196,guidance,n.,g
006197,guide,n.,g
006198,guidebook,n.,g
006199,guideline,n.,g
006200,guild,n.,g
006201,guilt,n.,g
006202,guilty,adj.,g
006203,guinea,n.,g
006204,guise,n.,g
006205,guitar,n.,g
006206,guitarist,n.,g
006207,gulf,n.,g
006208,gull,n.,g
006209,gully,n.,g
006210,gulp,vt.,g
006211,gum,n.,g
006212,gumbo,n.,g
006213,gun,n.,g
006214,gunfire,n.,g
006215,gunman,n.,g
006216,gunner,n.,g
006217,gunpoint,n.,g
006218,gunpowder,n.,g
006219,gunshot,n.,g
006220,guru,n.,g
006221,gush,v.,g
006222,gust,n.,g
006223,gusto,n.,g
006224,gut,n.,g
006225,gutter,n.,g
006226,guy,n.,g
006227,gym,,g
006228,gymnasium,n.,g
006229,gymnast,n.,g
006230,gymnastics,n.,g
006231,gynecologist,n.,g
006232,gypsy,n.,g
006233,ha,int.,h
006234,habit,n.,h
006235,habitable,adj.,h
006236,habitat,n.,h
006237,habitation,n.,h
006238,habitual,adj.,h
006239,habitually,adv.,h
006240,hacienda,n.,h
006241,hack,v.,h
006242,hacker,,h
006243,haggle,v.,h
006244,hah,int.,h
006245,hail,n.,h
006246,hair,n.,h
006247,haircut,n.,h
006248,hairdo,n.,h
006249,hairdresser,n.,h
006250,hairline,,h
006251,hairstyle,n.,h
006252,hairy,adj.,h
006253,half,n.,h
006254,halfway,adj.,h
006255,halibut,n.,h
006256,hall,n.,h
006257,hallmark,n.,h
006258,hallowed,adj.,h
006259,hallucination,n.,h
006260,hallway,n.,h
006261,halo,n.,h
006262,halt,n.,h
006263,halter,n.,h
006264,halting,adj.,h
006265,halve,vt.,h
006266,ham,n.,h
006267,hamburger,n.,h
006268,hamlet,n.,h
006269,hammer,n.,h
006270,hammock,n.,h
006271,hamper,v.,h
006272,hamster,n.,h
006273,hamstring,n.,h
006274,hand,n.,h
006275,handbag,n.,h
006276,handbook,n.,h
006277,handcuff,n.,h
006278,handful,n.,h
006279,handgun,n.,h
006280,handicap,n.,h
006281,handicapped,n.,h
006282,handily,adv.,h
006283,handiwork,n.,h
006284,handkerchief,n.,h
006285,handle,n.,h
006286,handlebar,n.,h
006287,handler,n.,h
006288,handling,n.,h
006289,handmade,adj.,h
006290,handout,n.,h
006291,handset,n.,h
006292,handshake,n.,h
006293,handsome,adj.,h
006294,handsomely,adv.,h
006295,handwriting,n.,h
006296,handwritten,vbl.,h
006297,handy,adj.,h
006298,hang,n.,h
006299,hangar,n.,h
006300,hanger,n.,h
006301,hanging,n.,h
006302,hangout,n.,h
006303,hangover,n.,h
006304,haphazard,n.,h
006305,hapless,adj.,h
006306,happen,vi.,h
006307,happening,n.,h
006308,happily,adv.,h
006309,happy,adj.,h
006310,harass,v.,h
006311,harassment,n.,h
006312,harbinger,n.,h
006313,harbor,n.,h
006314,hard,adj.,h
006315,hardball,n.,h
006316,hardcover,n.,h
006317,harden,vt.,h
006318,hardened,adj.,h
006319,hardly,adv.,h
006320,hardness,n.,h
006321,hardship,n.,h
006322,hardware,n.,h
006323,hardwood,n.,h
006324,hardy,adj.,h
006325,hare,n.,h
006326,harem,n.,h
006327,harm,vt.,h
006328,harmful,adj.,h
006329,harmless,adj.,h
006330,harmonic,adj.,h
006331,harmonica,n.,h
006332,harmonious,adj.,h
006333,harmonize,v.,h
006334,harmony,n.,h
006335,harness,n.,h
006336,harp,n.,h
006337,harrowing,adj.,h
006338,harsh,adj.,h
006339,harshly,adv.,h
006340,harvest,n.,h
006341,harvesting,v.,h
006342,hash,n.,h
006343,hassle,n.,h
006344,haste,n.,h
006345,hasten,v.,h
006346,hastily,adv.,h
006347,hasty,adj.,h
006348,hat,n.,h
006349,hatch,n.,h
006350,hatchery,n.,h
006351,hatchet,n.,h
006352,hate,vt.,h
006353,hateful,adj.,h
006354,hatred,n.,h
006355,haul,n.,h
006356,hauler,n.,h
006357,haunch,n.,h
006358,haunt,v.,h
006359,haunted,adj.,h
006360,haunting,adj.,h
006361,have,vt.,h
006362,haven,n.,h
006363,havoc,n.,h
006364,hawk,n.,h
006365,hazard,n.,h
006366,hazardous,adj.,h
006367,haze,n.,h
006368,hazelnut,n.,h
006369,hazy,adj.,h
006370,he,pron.,h
006371,head,n.,h
006372,headache,n.,h
006373,headband,n.,h
006374,headboard,n.,h
006375,headdress,adj.,h
006376,heading,n.,h
006377,headless,adj.,h
006378,headlight,n.,h
006379,headline,n.,h
006380,headliner,n.,h
006381,headlong,adv.,h
006382,headmaster,n.,h
006383,headquarters,n.,h
006384,headset,n.,h
006385,headstone,n.,h
006386,headwaters,n.,h
006387,headway,n.,h
006388,heady,adj.,h
006389,heal,v.,h
006390,healer,n.,h
006391,healing,n.,h
006392,health,n.,h
006393,healthful,adj.,h
006394,healthy,adj.,h
006395,heap,n.,h
006396,hear,vt.,h
006397,hearing,n.,h
006398,hearsay,n.,h
006399,heart,n.,h
006400,heartache,n.,h
006401,heartbeat,n.,h
006402,heartbreak,n.,h
006403,heartbreaking,adj.,h
006404,heartbroken,adj.,h
006405,heartfelt,adj.,h
006406,hearth,n.,h
006407,heartily,adv.,h
006408,heartland,n.,h
006409,heartless,adj.,h
006410,hearty,adj.,h
006411,heated,adj.,h
006412,heater,n.,h
006413,heating,v.,h
006414,heave,v.,h
006415,heaven,n.,h
006416,heavenly,adj.,h
006417,heavily,adv.,h
006418,heavy,adj.,h
006419,heavyweight,n.,h
006420,heck,n.,h
006421,hectic,adj.,h
006422,hedge,n.,h
006423,heed,n.,h
006424,heel,n.,h
006425,heft,n.,h
006426,hefty,adj.,h
006427,hegemonic,adj.,h
006428,hegemony,n.,h
006429,height,n.,h
006430,heighten,v.,h
006431,heinous,adj.,h
006432,heir,n.,h
006433,heiress,n.,h
006434,heirloom,n.,h
006435,helicopter,n.,h
006436,helium,n.,h
006437,hell,n.,h
006438,hellish,adj.,h
006439,hello,int.,h
006440,helmet,n.,h
006441,help,n.,h
006442,helper,n.,h
006443,helpful,adj.,h
006444,helping,n.,h
006445,helpless,adj.,h
006446,helplessly,adv.,h
006447,hem,n.,h
006448,hemisphere,n.,h
006449,hemlock,n.,h
006450,hemorrhage,n.,h
006451,hemp,n.,h
006452,hen,n.,h
006453,hence,adv.,h
006454,henceforth,adv.,h
006455,hepatitis,n.,h
006456,her,pron.,h
006457,herald,n.,h
006458,herb,n.,h
006459,herbal,adj.,h
006460,herbicide,n.,h
006461,herd,n.,h
006462,herder,n.,h
006463,here,adv.,h
006464,hereafter,adv.,h
006465,hereby,adv.,h
006466,hereditary,adj.,h
006467,herein,adv.,h
006468,heresy,n.,h
006469,heretic,n.,h
006470,heretofore,adv.,h
006471,heritage,n.,h
006472,hermit,n.,h
006473,hero,n.,h
006474,heroic,adj.,h
006475,heroin,n.,h
006476,heroine,n.,h
006477,heroism,n.,h
006478,heron,n.,h
006479,herpes,n.,h
006480,herring,n.,h
006481,hers,pron.,h
006482,herself,pron.,h
006483,hesitant,adj.,h
006484,hesitantly,adv.,h
006485,hesitate,v.,h
006486,hesitation,n.,h
006487,heterogeneity,n.,h
006488,heterogeneous,adj.,h
006489,heterosexual,adj.,h
006490,hey,int.,h
006491,heyday,int.,h
006492,hi,int.,h
006493,hiatus,n.,h
006494,hiccup,n.,h
006495,hidden,vbl.,h
006496,hide,n.,h
006497,hideaway,n.,h
006498,hideous,v.,h
006499,hideout,n.,h
006500,hiding,n.,h
006501,hierarchy,n.,h
006502,high,n.,h
006503,highland,n.,h
006504,highlight,n.,h
006505,highly,adv.,h
006506,highway,n.,h
006507,hijack,vt.,h
006508,hijacker,n.,h
006509,hike,v.,h
006510,hiker,n.,h
006511,hiking,n.,h
006512,hilarious,adj.,h
006513,hill,n.,h
006514,hillside,n.,h
006515,hilltop,n.,h
006516,hilly,adj.,h
006517,hilt,n.,h
006518,him,pron.,h
006519,himself,pron.,h
006520,hind,adj.,h
006521,hinder,adj.,h
006522,hindrance,n.,h
006523,hindsight,n.,h
006524,hinge,n.,h
006525,hint,n.,h
006526,hinterland,n.,h
006527,hip,n.,h
006528,hippie,n.,h
006529,hire,n.,h
006530,his,pron.,h
006531,hiss,v.,h
006532,historian,n.,h
006533,historic,adj.,h
006534,historical,adj.,h
006535,historiography,n.,h
006536,history,n.,h
006537,hit,n.,h
006538,hitch,n.,h
006539,hitchhike,vi.,h
006540,hitherto,adv.,h
006541,hitter,n.,h
006542,hive,n.,h
006543,ho,int.,h
006544,hoard,v.,h
006545,hoarse,adj.,h
006546,hoax,v.,h
006547,hobble,v.,h
006548,hobby,n.,h
006549,hockey,n.,h
006550,hoe,n.,h
006551,hog,n.,h
006552,hoist,n.,h
006553,hold,n.,h
006554,holder,n.,h
006555,holding,n.,h
006556,holdout,n.,h
006557,hole,n.,h
006558,holiday,n.,h
006559,holiness,n.,h
006560,holistic,adj.,h
006561,holler,vi.,h
006562,hollow,n.,h
006563,holly,n.,h
006564,holocaust,n.,h
006565,hologram,,h
006566,holster,n.,h
006567,holy,adj.,h
006568,homage,n.,h
006569,home,n.,h
006570,homecoming,n.,h
006571,homeland,n.,h
006572,homeless,adj.,h
006573,homely,adj.,h
006574,homemade,adj.,h
006575,homemaker,n.,h
006576,homeowner,n.,h
006577,homer,n.,h
006578,homesick,adj.,h
006579,homestead,n.,h
006580,hometown,n.,h
006581,homework,n.,h
006582,homey,adj.,h
006583,homicide,n.,h
006584,homily,n.,h
006585,homogeneity,n.,h
006586,homogeneous,adj.,h
006587,homosexual,adj.,h
006588,homosexuality,n.,h
006589,hone,n.,h
006590,honest,adj.,h
006591,honestly,adv.,h
006592,honesty,n.,h
006593,honey,n.,h
006594,honeymoon,n.,h
006595,honk,n.,h
006596,honor,n.,h
006597,honorable,adj.,h
006598,honorary,adj.,h
006599,hood,n.,h
006600,hooded,adj.,h
006601,hoof,n.,h
006602,hook,n.,h
006603,hooker,n.,h
006604,hoop,n.,h
006605,hoopla,n.,h
006606,hoot,n.,h
006607,hop,v.,h
006608,hope,n.,h
006609,hopeful,adj.,h
006610,hopefully,adv.,h
006611,hopeless,adj.,h
006612,hopelessly,adv.,h
006613,hopper,n.,h
006614,horde,n.,h
006615,horizon,n.,h
006616,horizontal,adj.,h
006617,horizontally,adv.,h
006618,hormonal,adj.,h
006619,hormone,n.,h
006620,horn,n.,h
006621,horny,adj.,h
006622,horrendous,adj.,h
006623,horrible,adj.,h
006624,horribly,adv.,h
006625,horrid,adj.,h
006626,horrific,adj.,h
006627,horrified,adj.,h
006628,horrify,v.,h
006629,horror,n.,h
006630,horse,n.,h
006631,horseback,n.,h
006632,horseman,n.,h
006633,horsepower,n.,h
006634,horseradish,n.,h
006635,horseshoe,n.,h
006636,horticultural,adj.,h
006637,hose,n.,h
006638,hospice,n.,h
006639,hospitable,adj.,h
006640,hospital,n.,h
006641,hospitality,n.,h
006642,hospitalize,vt.,h
006643,host,n.,h
006644,hostage,n.,h
006645,hostel,n.,h
006646,hostess,n.,h
006647,hostile,adj.,h
006648,hostility,n.,h
006649,hot,adj.,h
006650,hotbed,n.,h
006651,hotel,n.,h
006652,hotly,adv.,h
006653,hotshot,n.,h
006654,hound,n.,h
006655,hour,n.,h
006656,hourly,adj.,h
006657,house,n.,h
006658,household,n.,h
006659,housekeeper,n.,h
006660,housekeeping,n.,h
006661,housewife,n.,h
006662,housework,n.,h
006663,housing,n.,h
006664,hover,v.,h
006665,how,adv.,h
006666,however,adv.,h
006667,howl,v.,h
006668,howling,adj.,h
006669,hub,n.,h
006670,hubris,n.,h
006671,huddle,v.,h
006672,hue,n.,h
006673,huff,vt.,h
006674,huge,adj.,h
006675,hugely,adv.,h
006676,huh,int.,h
006677,hulking,adj.,h
006678,hull,n.,h
006679,hum,v.,h
006680,human,n.,h
006681,humane,adj.,h
006682,humanism,adj.,h
006683,humanist,n.,h
006684,humanistic,adj.,h
006685,humanitarian,n.,h
006686,humanities,,h
006687,humanity,n.,h
006688,humanize,vt.,h
006689,humankind,n.,h
006690,humanly,adv.,h
006691,humble,adj.,h
006692,humbling,adj.,h
006693,humbly,adv.,h
006694,humid,adj.,h
006695,humidity,n.,h
006696,humiliate,v.,h
006697,humiliating,adj.,h
006698,humiliation,n.,h
006699,humility,n.,h
006700,hummingbird,n.,h
006701,humor,n.,h
006702,humorous,adj.,h
006703,hump,n.,h
006704,hunch,n.,h
006705,hundred,n.,h
006706,hunger,n.,h
006707,hungry,adj.,h
006708,hunk,n.,h
006709,hunker,vi.,h
006710,hunt,v.,h
006711,hunter,n.,h
006712,hunting,n.,h
006713,hurdle,n.,h
006714,hurl,n.,h
006715,hurricane,n.,h
006716,hurried,v.,h
006717,hurriedly,adv.,h
006718,hurry,v.,h
006719,hurt,v.,h
006720,hurtful,adj.,h
006721,hurtle,v.,h
006722,husband,n.,h
006723,hush,v.,h
006724,husk,n.,h
006725,husky,adj.,h
006726,hustle,n.,h
006727,hustler,n.,h
006728,hut,n.,h
006729,hybrid,n.,h
006730,hydraulic,adj.,h
006731,hydrocarbon,n.,h
006732,hydroelectric,adj.,h
006733,hydrogen,n.,h
006734,hyena,n.,h
006735,hygiene,n.,h
006736,hymn,n.,h
006737,hype,n.,h
006738,hyperactive,adj.,h
006739,hyperactivity,n.,h
006740,hyperbole,n.,h
006741,hypertension,n.,h
006742,hypnosis,n.,h
006743,hypnotic,adj.,h
006744,hypnotize,vt.,h
006745,hypocrisy,n.,h
006746,hypocrite,n.,h
006747,hypocritical,adj.,h
006748,hypothermia,n.,h
006749,hypothesis,n.,h
006750,hypothesize,v.,h
006751,hypothetical,adj.,h
006752,hysterectomy,n.,h
006753,hysterical,,h
006754,hysterically,adv.,h
006755,ice,n.,i
006756,iceberg,n.,i
006757,iced,adj.,i
006758,icing,n.,i
006759,icon,n.,i
006760,iconic,,i
006761,iconography,n.,i
006762,icy,adj.,i
006763,idea,n.,i
006764,ideal,n.,i
006765,idealism,n.,i
006766,idealist,n.,i
006767,idealistic,adj.,i
006768,idealize,v.,i
006769,ideally,adv.,i
006770,identical,adj.,i
006771,identifiable,adj.,i
006772,identification,,i
006773,identify,vt.,i
006774,identity,n.,i
006775,ideological,adj.,i
006776,ideologue,n.,i
006777,ideology,n.,i
006778,idiom,n.,i
006779,idiosyncrasy,n.,i
006780,idiosyncratic,adj.,i
006781,idiot,n.,i
006782,idiotic,adj.,i
006783,idle,adj.,i
006784,idly,adv.,i
006785,idol,n.,i
006786,idolize,vt.,i
006787,idyllic,adj.,i
006788,if,conj.,i
006789,ignite,v.,i
006790,ignition,n.,i
006791,ignorance,n.,i
006792,ignorant,adj.,i
006793,ignore,vt.,i
006794,iguana,n.,i
006795,ilk,adj.,i
006796,ill,adj.,i
006797,illegal,adj.,i
006798,illegally,adv.,i
006799,illegitimate,adj.,i
006800,illicit,adj.,i
006801,illiteracy,n.,i
006802,illiterate,n.,i
006803,illness,n.,i
006804,illogical,adj.,i
006805,illuminate,vt.,i
006806,illuminating,adj.,i
006807,illumination,n.,i
006808,illusion,n.,i
006809,illusory,adj.,i
006810,illustrate,vt.,i
006811,illustration,n.,i
006812,illustrative,adj.,i
006813,illustrator,n.,i
006814,illustrious,adj.,i
006815,image,n.,i
006816,imagery,n.,i
006817,imaginable,adj.,i
006818,imaginary,adj.,i
006819,imagination,n.,i
006820,imaginative,adj.,i
006821,imagine,vt.,i
006822,imam,n.,i
006823,imbalance,n.,i
006824,imbue,v.,i
006825,imitate,vt.,i
006826,imitation,n.,i
006827,immaculate,adj.,i
006828,immature,adj.,i
006829,immediacy,n.,i
006830,immediate,adj.,i
006831,immediately,adv.,i
006832,immense,adj.,i
006833,immensely,adv.,i
006834,immerse,vt.,i
006835,immersion,n.,i
006836,immigrant,adj.,i
006837,immigrate,vt.,i
006838,immigration,n.,i
006839,imminent,adj.,i
006840,immobile,n.,i
006841,immobilize,v.,i
006842,immoral,adj.,i
006843,immortal,adj.,i
006844,immortality,n.,i
006845,immortalize,vt.,i
006846,immune,adj.,i
006847,immunity,n.,i
006848,immunization,n.,i
006849,immunize,vt.,i
006850,immutable,adj.,i
006851,impact,n.,i
006852,impair,v.,i
006853,impairment,n.,i
006854,impart,vt.,i
006855,impartial,adj.,i
006856,impasse,n.,i
006857,impassioned,adj.,i
006858,impassive,adj.,i
006859,impatience,n.,i
006860,impatient,adj.,i
006861,impatiently,adv.,i
006862,impeach,vt.,i
006863,impeachment,n.,i
006864,impeccable,adj.,i
006865,impede,v.,i
006866,impediment,n.,i
006867,impel,vt.,i
006868,impending,n.,i
006869,impenetrable,adj.,i
006870,imperative,n.,i
006871,imperfect,adj.,i
006872,imperfection,n.,i
006873,imperial,adj.,i
006874,imperialism,n.,i
006875,imperialist,n.,i
006876,imperil,vt.,i
006877,imperious,adj.,i
006878,impersonal,adj.,i
006879,impersonate,vt.,i
006880,impervious,adj.,i
006881,impetus,n.,i
006882,impinge,v.,i
006883,implacable,adj.,i
006884,implant,v.,i
006885,implantation,n.,i
006886,implausible,adj.,i
006887,implement,n.,i
006888,implementation,n.,i
006889,implicate,vt.,i
006890,implication,n.,i
006891,implicit,adj.,i
006892,implicitly,adv.,i
006893,implied,adj.,i
006894,implode,vi.,i
006895,implore,vt.,i
006896,imply,vt.,i
006897,import,n.,i
006898,importance,n.,i
006899,important,adj.,i
006900,importation,n.,i
006901,importer,n.,i
006902,impose,vt.,i
006903,imposing,adj.,i
006904,imposition,n.,i
006905,impossibility,n.,i
006906,impossible,adj.,i
006907,impossibly,adv.,i
006908,impotence,n.,i
006909,impotent,adj.,i
006910,impoverished,adj.,i
006911,impractical,adj.,i
006912,impregnate,vt.,i
006913,impress,vt.,i
006914,impression,n.,i
006915,impressionist,n.,i
006916,impressive,adj.,i
006917,impressively,adv.,i
006918,imprint,v.,i
006919,imprison,vt.,i
006920,imprisonment,n.,i
006921,improbable,adj.,i
006922,impromptu,n.,i
006923,improper,adj.,i
006924,improperly,adv.,i
006925,impropriety,n.,i
006926,improve,v.,i
006927,improved,adj.,i
006928,improvement,n.,i
006929,improvisation,n.,i
006930,improvise,v.,i
006931,impulse,n.,i
006932,impulsive,adj.,i
006933,impunity,n.,i
006934,impurity,n.,i
006935,in,prep.,i
006936,inability,n.,i
006937,inaccessible,adj.,i
006938,inaccuracy,n.,i
006939,inaccurate,adj.,i
006940,inaction,n.,i
006941,inactive,adj.,i
006942,inactivity,n.,i
006943,inadequacy,n.,i
006944,inadequate,adj.,i
006945,inadequately,adv.,i
006946,inadvertent,adj.,i
006947,inadvertently,adv.,i
006948,inanimate,adj.,i
006949,inappropriate,adj.,i
006950,inappropriately,adv.,i
006951,inasmuch,adv.,i
006952,inattention,n.,i
006953,inaudible,adj.,i
006954,inaugural,adj.,i
006955,inaugurate,vt.,i
006956,inauguration,n.,i
006957,incandescent,adj.,i
006958,incapable,adj.,i
006959,incapacitate,vt.,i
006960,incarcerate,vt.,i
006961,incarceration,n.,i
006962,incarnation,n.,i
006963,incendiary,adj.,i
006964,incense,n.,i
006965,incentive,n.,i
006966,inception,n.,i
006967,incessant,adj.,i
006968,incessantly,adv.,i
006969,incest,n.,i
006970,inch,n.,i
006971,incidence,n.,i
006972,incident,n.,i
006973,incidental,adj.,i
006974,incidentally,adv.,i
006975,incinerator,n.,i
006976,incipient,adj.,i
006977,incision,n.,i
006978,incite,vt.,i
006979,inclination,n.,i
006980,incline,n.,i
006981,inclined,,i
006982,include,vt.,i
006983,including,vbl.,i
006984,inclusion,n.,i
006985,incoherent,adj.,i
006986,income,n.,i
006987,incoming,adj.,i
006988,incomparable,adj.,i
006989,incompatible,adj.,i
006990,incompetence,n.,i
006991,incompetent,adj.,i
006992,incomplete,adj.,i
006993,inconceivable,adj.,i
006994,inconclusive,adj.,i
006995,incongruous,adj.,i
006996,inconsistency,n.,i
006997,inconsistent,adj.,i
006998,incontinence,n.,i
006999,inconvenience,n.,i
007000,inconvenient,adj.,i
007001,incorporate,adj.,i
007002,incorporation,n.,i
007003,incorrect,adj.,i
007004,incorrectly,adv.,i
007005,increase,n.,i
007006,increased,adj.,i
007007,increasing,vbl.,i
007008,increasingly,adv.,i
007009,incredible,adj.,i
007010,incredibly,adv.,i
007011,incredulous,adj.,i
007012,increment,n.,i
007013,incremental,adj.,i
007014,incubate,vt.,i
007015,incubator,n.,i
007016,inculcate,v.,i
007017,incumbent,adj.,i
007018,incur,v.,i
007019,incurable,adj.,i
007020,incursion,n.,i
007021,indebted,adj.,i
007022,indecent,adj.,i
007023,indecision,n.,i
007024,indefinite,adj.,i
007025,indefinitely,adv.,i
007026,indelible,adj.,i
007027,indentation,n.,i
007028,independence,n.,i
007029,independent,n.,i
007030,independently,adv.,i
007031,indeterminate,adj.,i
007032,index,n.,i
007033,indicate,vt.,i
007034,indication,n.,i
007035,indicative,adj.,i
007036,indicator,n.,i
007037,indict,vt.,i
007038,indictment,n.,i
007039,indie,adj.,i
007040,indifference,n.,i
007041,indifferent,adj.,i
007042,indigenous,adj.,i
007043,indigent,adj.,i
007044,indignant,adj.,i
007045,indignation,n.,i
007046,indignity,n.,i
007047,indigo,n.,i
007048,indirect,adj.,i
007049,indirectly,adv.,i
007050,indiscriminate,adj.,i
007051,indispensable,n.,i
007052,indisputable,adj.,i
007053,indistinct,adj.,i
007054,indistinguishable,,i
007055,individual,n.,i
007056,individualism,n.,i
007057,individualistic,adj.,i
007058,individuality,n.,i
007059,individually,adv.,i
007060,indoctrination,n.,i
007061,indoor,adj.,i
007062,indoors,adv.,i
007063,induce,vt.,i
007064,inducement,n.,i
007065,induct,v.,i
007066,induction,n.,i
007067,indulge,v.,i
007068,indulgence,n.,i
007069,indulgent,adj.,i
007070,industrial,adj.,i
007071,industrialist,n.,i
007072,industrialization,n.,i
007073,industrialized,adj.,i
007074,industrious,adj.,i
007075,industry,n.,i
007076,ineffective,adj.,i
007077,ineffectual,adj.,i
007078,inefficiency,n.,i
007079,inefficient,adj.,i
007080,ineligible,adj.,i
007081,inept,adj.,i
007082,inequality,n.,i
007083,inequity,n.,i
007084,inert,adj.,i
007085,inertia,n.,i
007086,inescapable,adj.,i
007087,inevitability,n.,i
007088,inevitable,adj.,i
007089,inevitably,adv.,i
007090,inexorable,adj.,i
007091,inexorably,adv.,i
007092,inexpensive,adj.,i
007093,inexperience,n.,i
007094,inexperienced,adj.,i
007095,inexplicable,adj.,i
007096,inexplicably,adv.,i
007097,inextricably,adv.,i
007098,infamous,adj.,i
007099,infancy,n.,i
007100,infant,n.,i
007101,infantry,n.,i
007102,infatuation,n.,i
007103,infect,vt.,i
007104,infected,adj.,i
007105,infection,n.,i
007106,infectious,adj.,i
007107,infer,v.,i
007108,inference,n.,i
007109,inferior,adj.,i
007110,inferiority,n.,i
007111,inferno,n.,i
007112,infertile,adj.,i
007113,infertility,n.,i
007114,infest,v.,i
007115,infestation,n.,i
007116,infidel,adj.,i
007117,infidelity,n.,i
007118,infield,n.,i
007119,infighting,n.,i
007120,infiltrate,v.,i
007121,infiltration,n.,i
007122,infinite,n.,i
007123,infinitely,adv.,i
007124,infinity,n.,i
007125,inflame,v.,i
007126,inflammation,n.,i
